SampleID,taxon,TSNE 1,TSNE 2
SRR18156376,g__Odoribacter,43.402596,22.72026
SRR18156376,g__Paenibacillus,35.645546,-27.327694
SRR18156376,g__Parabacteroides,-44.038494,8.576374
SRR18156376,g__Paracoccus,0.82132524,-30.498714
SRR18156376,g__Parasutterella,-29.822714,35.35182
SRR18156376,g__Pediococcus,10.4536705,35.933006
SRR18156376,g__Providencia,37.376995,-7.5850534
SRR18156376,g__Pseudomonas,2.6821632,4.141584
SRR18156376,g__Sphingobacterium,3.7633996,35.021976
SRR18156376,g__Staphylococcus,-16.286455,24.658957
SRR18156376,g__Weissella,-41.264866,12.546226
SRR18156377,g__Achromobacter,29.533175,19.720818
SRR18156377,g__Acinetobacter,-58.74872,-6.990647
SRR18156377,g__Akkermansia,-45.196796,-17.346025
SRR18156377,g__Alistipes,-56.317436,25.111216
SRR18156377,g__Alloprevotella,12.3694315,-30.739124
SRR18156377,g__Anaerococcus,-56.205704,-3.1612682
SRR18156377,g__Anaerotruncus,-30.581509,-16.14215
SRR18156377,g__Bacillus,-48.136864,-25.228321
SRR18156377,g__Bacteroides,-18.670416,-31.551044
SRR18156377,g__Bifidobacterium,-21.514671,11.775667
SRR18156377,g__Brevibacterium,18.280996,-35.610863
SRR18156377,g__Brevundimonas,17.281519,17.212034
SRR18156377,g__Cellulosilyticum,20.13586,-5.7496033
SRR18156377,g__Corynebacterium,-52.23206,-11.505492
SRR18156377,g__Cutibacterium,-32.22362,13.244113
SRR18156377,g__Desulfovibrio,-24.378744,-14.168457
SRR18156377,g__Dialister,21.993706,1.1431463
SRR18156377,g__Dietzia,-12.864276,37.250324
SRR18156377,g__Enterococcus,-26.639032,-5.1053495
SRR18156377,g__Erysipelatoclostridium,-38.20508,27.321077
SRR18156377,g__Exiguobacterium,6.9839787,9.979175
SRR18156377,g__Faecalibacterium,30.074162,2.5620384
SRR18156377,g__Finegoldia,-28.102226,-19.651308
SRR18156377,g__Helicobacter,-20.565704,47.539703
SRR18156377,g__Holdemania,-50.20896,-28.2765
SRR18156377,g__Klebsiella,29.415562,48.951374
SRR18156377,g__Lactococcus,52.438698,-52.823635
SRR18156377,g__Ligilactobacillus,-57.880505,7.871929
SRR18156377,g__Mogibacterium,-25.263401,-19.422966
SRR18156377,g__Moraxella,18.988031,21.474796
SRR18156377,g__Paenibacillus,30.338858,14.687069
SRR18156377,g__Parabacteroides,-40.706017,13.910509
SRR18156377,g__Paracoccus,-59.04578,4.8880353
SRR18156377,g__Parasutterella,-18.896711,34.79992
SRR18156377,g__Pediococcus,-10.547844,-0.3028103
SRR18156377,g__Peptoniphilus,-38.81287,-24.152245
SRR18156377,g__Pseudomonas,-6.0752325,20.38486
SRR18156377,g__Sphingobacterium,-6.742455,15.243372
SRR18156377,g__Staphylococcus,-66.16427,8.724638
SRR18156377,g__Stenotrophomonas,20.013449,11.227705
SRR18156377,g__Streptococcus,7.151681,68.5369
SRR18156377,g__Succinivibrio,15.710638,-27.945648
SRR18156377,g__Weissella,-28.059229,11.417265
SRR18156378,g__Acinetobacter,17.310884,5.644648
SRR18156378,g__Akkermansia,28.537928,-35.37603
SRR18156378,g__Alistipes,-12.592839,2.0341606
SRR18156378,g__Alloprevotella,17.207829,-32.48075
SRR18156378,g__Anaerococcus,-30.800783,-37.744568
SRR18156378,g__Anaerotruncus,30.629034,45.20482
SRR18156378,g__Bacillus,3.0620039,36.211025
SRR18156378,g__Bacteroides,-51.78346,0.0007357
SRR18156378,g__Bilophila,2.7463114,14.745219
SRR18156378,g__Brevibacterium,17.06234,-13.328211
SRR18156378,g__Corynebacterium,25.27558,-41.150215
SRR18156378,g__Cutibacterium,-23.758823,-42.562798
SRR18156378,g__Desulfovibrio,-32.213497,-37.943623
SRR18156378,g__Enterococcus,3.7335515,6.60656
SRR18156378,g__Erysipelatoclostridium,-27.107918,-44.98183
SRR18156378,g__Exiguobacterium,34.68836,-25.877487
SRR18156378,g__Finegoldia,-11.782791,26.347889
SRR18156378,g__Haemophilus,-10.362237,-33.60216
SRR18156378,g__Helicobacter,-31.939466,47.485344
SRR18156378,g__Holdemania,-12.953423,9.594051
SRR18156378,g__Lacticaseibacillus,21.465784,21.482035
SRR18156378,g__Lactobacillus,-9.08647,-26.93402
SRR18156378,g__Ligilactobacillus,-16.995392,-50.969864
SRR18156378,g__Odoribacter,23.25232,12.526219
SRR18156378,g__Parabacteroides,-27.879309,4.3007445
SRR18156378,g__Paracoccus,40.92287,-19.635126
SRR18156378,g__Parasutterella,-49.644444,16.788654
SRR18156378,g__Pediococcus,-19.577501,-39.782036
SRR18156378,g__Peptoniphilus,-38.193314,-24.627737
SRR18156378,g__Pseudomonas,-7.4637704,-22.863321
SRR18156378,g__Sphingobacterium,11.908934,-55.38417
SRR18156378,g__Staphylococcus,-27.761196,-14.321453
SRR18156378,g__Streptococcus,9.426356,69.94979
SRR18156378,g__Succinivibrio,-11.855333,6.4483533
SRR18156379,g__Acinetobacter,38.703598,12.832268
SRR18156379,g__Aggregatibacter,-12.077927,7.290645
SRR18156379,g__Akkermansia,-41.213116,-32.835854
SRR18156379,g__Alistipes,-13.063049,-0.7297365
SRR18156379,g__Alloprevotella,22.25284,-31.691587
SRR18156379,g__Anaerococcus,1.5653843,-1.5253843
SRR18156379,g__Anaerofustis,22.92132,-3.7069588
SRR18156379,g__Bacillus,45.66901,-24.402458
SRR18156379,g__Bacteroides,-51.839645,0.1165117
SRR18156379,g__Bilophila,4.4986877,15.101456
SRR18156379,g__Capnocytophaga,-4.8292813,10.673155
SRR18156379,g__Cutibacterium,17.1336,-54.706596
SRR18156379,g__Dialister,29.528002,-29.38643
SRR18156379,g__Enterococcus,16.477554,-6.7046056
SRR18156379,g__Erysipelatoclostridium,18.589985,-53.592327
SRR18156379,g__Finegoldia,28.480057,0.39977914
SRR18156379,g__Fusobacterium,40.524513,-7.793269
SRR18156379,g__Haemophilus,5.3168254,1.0183722
SRR18156379,g__Helicobacter,-19.745253,48.60645
SRR18156379,g__Holdemania,-50.161594,-28.320126
SRR18156379,g__Lactobacillus,-24.134722,12.383351
SRR18156379,g__Ligilactobacillus,-7.482844,-22.834175
SRR18156379,g__Parabacteroides,15.204247,-48.311646
SRR18156379,g__Paracoccus,17.163849,-50.385853
SRR18156379,g__Parasutterella,-18.88537,34.82651
SRR18156379,g__Peptoniphilus,24.923048,1.5638422
SRR18156379,g__Providencia,2.511887,1.2903312
SRR18156379,g__Pseudomonas,2.9626844,0.9861402
SRR18156379,g__Sphingobacterium,-15.938362,-3.8344653
SRR18156379,g__Staphylococcus,-14.135534,-6.3594847
SRR18156379,g__Streptococcus,5.0847716,69.22024
SRR18156379,g__Veillonella,27.134731,16.93263
SRR18156380,g__Akkermansia,-38.657803,-26.684772
SRR18156380,g__Alistipes,-55.534145,25.28517
SRR18156380,g__Alloprevotella,-38.324448,-13.575868
SRR18156380,g__Anaerotruncus,-46.183502,33.727367
SRR18156380,g__Bacteroides,-64.38369,0.76799047
SRR18156380,g__Bifidobacterium,44.544506,33.113388
SRR18156380,g__Bilophila,-33.774002,38.316597
SRR18156380,g__Corynebacterium,-3.2851028,-15.861643
SRR18156380,g__Desulfovibrio,-28.784805,-43.14065
SRR18156380,g__Erysipelatoclostridium,12.744639,-44.0665
SRR18156380,g__Helicobacter,-25.256882,46.985165
SRR18156380,g__Lactobacillus,-27.284155,16.485998
SRR18156380,g__Lactococcus,57.98791,-47.51467
SRR18156380,g__Ligilactobacillus,-38.551155,-36.80806
SRR18156380,g__Morganella,23.811209,-12.938659
SRR18156380,g__Odoribacter,-29.860403,50.36265
SRR18156380,g__Parabacteroides,-45.168045,17.650043
SRR18156380,g__Paracoccus,21.871157,-45.47055
SRR18156380,g__Parasutterella,-23.217705,44.482635
SRR18156380,g__Pediococcus,27.837227,-45.781414
SRR18156380,g__Providencia,36.470993,-5.027729
SRR18156380,g__Pseudomonas,-44.781773,-24.061022
SRR18156380,g__Stenotrophomonas,18.35935,-13.080147
SRR18156380,g__Streptococcus,11.223653,69.91665
SRR18156380,g__Weissella,-3.0341725,42.138477
SRR18156383,g__Acinetobacter,-21.999609,22.755684
SRR18156383,g__Akkermansia,-33.785454,-4.737927
SRR18156383,g__Alistipes,-54.991142,24.233006
SRR18156383,g__Alloprevotella,-37.183243,-12.1863
SRR18156383,g__Anaerococcus,-13.120966,-9.235293
SRR18156383,g__Anaerotruncus,27.76125,49.72464
SRR18156383,g__Bacillus,-20.231726,-9.029107
SRR18156383,g__Bacteroides,-62.775826,-0.17057909
SRR18156383,g__Bifidobacterium,73.21793,-16.429375
SRR18156383,g__Brevibacillus,-17.382357,-47.070744
SRR18156383,g__Brevibacterium,43.12468,-14.299937
SRR18156383,g__Butyricicoccus,36.65765,33.059525
SRR18156383,g__Cellulosilyticum,21.324816,-14.039285
SRR18156383,g__Corynebacterium,19.84228,-8.540596
SRR18156383,g__Cutibacterium,-17.795187,-39.635242
SRR18156383,g__Desulfovibrio,-16.338106,-39.870804
SRR18156383,g__Enterococcus,-3.1973884,-24.181406
SRR18156383,g__Erysipelatoclostridium,-2.1567008,30.49117
SRR18156383,g__Finegoldia,29.344667,0.09154439
SRR18156383,g__Helicobacter,-34.37799,29.146929
SRR18156383,g__Kocuria,-11.484363,-29.594973
SRR18156383,g__Lactococcus,48.4188,-52.679703
SRR18156383,g__Ligilactobacillus,11.260588,36.459297
SRR18156383,g__Microbacterium,-43.900005,-28.695076
SRR18156383,g__Odoribacter,-27.295422,2.9820743
SRR18156383,g__Parabacteroides,-47.957653,4.1425076
SRR18156383,g__Paracoccus,-36.07805,-26.852922
SRR18156383,g__Parasutterella,-34.696514,33.83126
SRR18156383,g__Pediococcus,2.1543484,-26.253412
SRR18156383,g__Peptoniphilus,8.89936,-25.527363
SRR18156383,g__Pseudomonas,-11.413192,-24.308014
SRR18156383,g__Staphylococcus,-66.2937,8.622442
SRR18156383,g__Streptococcus,9.682627,66.54394
SRR18156383,g__Weissella,-2.5934474,42.40969
SRR18156384,g__Acinetobacter,-27.463816,-9.033865
SRR18156384,g__Akkermansia,-40.939705,-33.289223
SRR18156384,g__Alistipes,-18.145145,0.17588039
SRR18156384,g__Alloprevotella,-40.6031,-7.2880445
SRR18156384,g__Anaerococcus,-16.761683,-4.1768947
SRR18156384,g__Anaerofustis,35.096848,30.248707
SRR18156384,g__Bacteroides,-54.471756,1.5209216
SRR18156384,g__Bifidobacterium,14.833302,-40.90001
SRR18156384,g__Brachyspira,18.250502,-54.589703
SRR18156384,g__Comamonas,17.387947,5.31479
SRR18156384,g__Cutibacterium,-10.437928,-9.824998
SRR18156384,g__Desulfovibrio,-15.268306,15.304085
SRR18156384,g__Dyadobacter,17.148825,-54.737644
SRR18156384,g__Dysgonomonas,-33.483196,-15.452724
SRR18156384,g__Erysipelatoclostridium,-16.327066,27.703558
SRR18156384,g__Faecalibacterium,-31.954239,48.812767
SRR18156384,g__Finegoldia,-12.173396,26.404474
SRR18156384,g__Helicobacter,-35.04455,35.486668
SRR18156384,g__Kocuria,-18.494804,-9.4736595
SRR18156384,g__Ligilactobacillus,-12.208445,-27.718204
SRR18156384,g__Parabacteroides,-32.48594,14.840666
SRR18156384,g__Parasutterella,-45.148598,36.009403
SRR18156384,g__Peptoniphilus,-43.10865,-21.61676
SRR18156384,g__Providencia,12.586991,-19.329206
SRR18156384,g__Pseudomonas,-2.1845717,-18.951597
SRR18156384,g__Sphingobacterium,-22.424694,-3.492607
SRR18156384,g__Staphylococcus,-7.118556,-38.836838
SRR18156384,g__Streptococcus,13.177051,70.79749
SRR18156384,g__Succinivibrio,-35.307365,32.995384
SRR18156385,g__Acinetobacter,-21.95824,22.807924
SRR18156385,g__Akkermansia,-41.18986,-29.040274
SRR18156385,g__Alistipes,-54.938026,22.504116
SRR18156385,g__Alloprevotella,-24.685734,-21.921753
SRR18156385,g__Anaerococcus,-41.203526,28.349695
SRR18156385,g__Anaerotruncus,29.764597,43.491894
SRR18156385,g__Bacillus,-47.524376,-25.090824
SRR18156385,g__Bacteroides,-61.078873,3.2936156
SRR18156385,g__Brevibacterium,-0.405821,28.919449
SRR18156385,g__Butyricicoccus,-29.977734,50.02427
SRR18156385,g__Comamonas,19.021515,-2.4412074
SRR18156385,g__Corynebacterium,-13.398508,-29.442379
SRR18156385,g__Cutibacterium,-10.369289,-8.545445
SRR18156385,g__Desulfovibrio,25.254297,24.247478
SRR18156385,g__Dysgonomonas,-41.127735,-39.567326
SRR18156385,g__Enterococcus,-8.399068,-16.989952
SRR18156385,g__Erysipelatoclostridium,-36.22106,-10.014163
SRR18156385,g__Exiguobacterium,12.637999,-27.611513
SRR18156385,g__Faecalitalea,11.329599,-26.584005
SRR18156385,g__Helicobacter,-30.103138,33.58476
SRR18156385,g__Kocuria,-24.767836,1.4670805
SRR18156385,g__Lactobacillus,-26.821218,14.077933
SRR18156385,g__Lactococcus,60.668854,-45.2747
SRR18156385,g__Ligilactobacillus,-19.8148,-11.982927
SRR18156385,g__Microbacterium,-28.756086,28.970987
SRR18156385,g__Odoribacter,-23.99413,-34.054745
SRR18156385,g__Parabacteroides,-39.394558,9.42035
SRR18156385,g__Paracoccus,-21.281267,-8.786192
SRR18156385,g__Parasutterella,-44.786892,35.90407
SRR18156385,g__Pediococcus,-16.460014,-46.413223
SRR18156385,g__Plesiomonas,24.686047,-6.03976
SRR18156385,g__Porphyromonas,47.053802,21.614908
SRR18156385,g__Pseudomonas,-3.2613263,3.0382361
SRR18156385,g__Sphingobacterium,-29.222443,-1.7553093
SRR18156385,g__Staphylococcus,-66.168686,8.514756
SRR18156385,g__Stenotrophomonas,-13.477889,-23.097425
SRR18156385,g__Streptococcus,11.408356,69.01318
SRR18156385,g__Succinivibrio,-36.759876,-40.437973
SRR18156385,g__Weissella,-32.339977,9.013262
SRR18156386,g__Acinetobacter,-10.494391,24.02922
SRR18156386,g__Akkermansia,-44.610256,-18.03469
SRR18156386,g__Alistipes,-13.848815,0.12700373
SRR18156386,g__Alloprevotella,17.921198,-32.05884
SRR18156386,g__Anaerococcus,-10.6203785,0.43298358
SRR18156386,g__Anaerotruncus,34.691853,37.89806
SRR18156386,g__Bacteroides,-63.813026,-0.15282403
SRR18156386,g__Butyricicoccus,10.246466,35.511177
SRR18156386,g__Corynebacterium,16.655228,-55.41079
SRR18156386,g__Cutibacterium,0.19193965,-23.588598
SRR18156386,g__Desulfovibrio,15.404925,-47.621635
SRR18156386,g__Enterococcus,-14.553917,-44.356575
SRR18156386,g__Erysipelatoclostridium,-6.0463505,-20.297098
SRR18156386,g__Exiguobacterium,37.77081,-12.059942
SRR18156386,g__Faecalibacterium,25.719366,-28.305222
SRR18156386,g__Faecalitalea,39.256905,29.150135
SRR18156386,g__Finegoldia,14.93707,34.758217
SRR18156386,g__Helicobacter,-20.068796,42.620255
SRR18156386,g__Holdemania,-12.307749,-31.260021
SRR18156386,g__Lactococcus,59.385113,-45.492393
SRR18156386,g__Ligilactobacillus,2.4475079,6.209048
SRR18156386,g__Parabacteroides,-37.51578,-7.861081
SRR18156386,g__Paracoccus,20.261436,-7.338778
SRR18156386,g__Parasutterella,-35.411854,37.1672
SRR18156386,g__Peptoniphilus,22.925457,1.7367378
SRR18156386,g__Plesiomonas,30.987411,-29.590076
SRR18156386,g__Pseudomonas,2.7442286,4.187283
SRR18156386,g__Staphylococcus,-2.6379206,-14.1410265
SRR18156386,g__Streptococcus,9.146727,73.713684
SRR18156386,g__Weissella,-5.944105,-19.83253
SRR19820311,g__Achromobacter,39.78354,-12.496326
SRR19820311,g__Acinetobacter,15.313339,46.427303
SRR19820311,g__Akkermansia,-40.627094,-17.729708
SRR19820311,g__Alistipes,-56.72886,22.496359
SRR19820311,g__Alloprevotella,-45.35024,0.35260734
SRR19820311,g__Anaerotruncus,-8.978487,26.328382
SRR19820311,g__Bacillus,31.457115,-12.456944
SRR19820311,g__Bacteroides,-14.162683,37.41948
SRR19820311,g__Bifidobacterium,75.119156,-23.33819
SRR19820311,g__Butyricicoccus,2.2933939,-30.865019
SRR19820311,g__Desulfovibrio,-15.467034,-8.9955
SRR19820311,g__Erysipelatoclostridium,-3.5731657,-48.386326
SRR19820311,g__Gemella,-4.2105503,-16.825985
SRR19820311,g__Helicobacter,-27.327084,31.263664
SRR19820311,g__Lactobacillus,-25.289503,13.86612
SRR19820311,g__Lactococcus,45.81532,-53.598106
SRR19820311,g__Ligilactobacillus,-8.225457,2.3156457
SRR19820311,g__Odoribacter,-23.75407,-30.706972
SRR19820311,g__Parabacteroides,6.1234956,17.705828
SRR19820311,g__Parasutterella,-39.864536,37.74663
SRR19820311,g__Pseudomonas,31.945944,14.646429
SRR19820311,g__Serratia,2.5636475,-13.574507
SRR19820311,g__Sphingobacterium,-4.0693192,41.4741
SRR19820311,g__Stenotrophomonas,38.185764,-13.998676
SRR19820311,g__Streptococcus,10.84582,68.97521
SRR19820312,g__Acinetobacter,29.65135,14.743925
SRR19820312,g__Aerococcus,-7.8967085,12.908804
SRR19820312,g__Akkermansia,21.060385,-1.5307682
SRR19820312,g__Alcaligenes,-35.864777,46.883003
SRR19820312,g__Alistipes,10.096947,-55.748238
SRR19820312,g__Alloprevotella,13.806638,-35.245636
SRR19820312,g__Anaerotruncus,-2.0306861,34.289394
SRR19820312,g__Bacillus,2.1078758,-11.413574
SRR19820312,g__Bacteroides,9.238194,-59.03983
SRR19820312,g__Bifidobacterium,-12.820309,-2.4716234
SRR19820312,g__Brevibacterium,29.411556,-44.737232
SRR19820312,g__Butyricicoccus,37.53028,28.057112
SRR19820312,g__Catenibacterium,-41.418846,10.554898
SRR19820312,g__Corynebacterium,39.191006,-28.949577
SRR19820312,g__Cutibacterium,25.110292,-18.634197
SRR19820312,g__Desulfovibrio,-31.693192,-36.981037
SRR19820312,g__Dysgonomonas,50.993565,-12.300146
SRR19820312,g__Erysipelatoclostridium,1.6308395,-1.473017
SRR19820312,g__Gemella,-9.258123,-5.7633843
SRR19820312,g__Haemophilus,38.281754,-11.981139
SRR19820312,g__Helicobacter,-16.830084,42.095253
SRR19820312,g__Lactobacillus,-36.06471,3.224941
SRR19820312,g__Lactococcus,46.835693,-46.985012
SRR19820312,g__Ligilactobacillus,-53.54903,6.682049
SRR19820312,g__Lysinibacillus,39.042545,-10.583389
SRR19820312,g__Megasphaera,-1.6776602,33.949043
SRR19820312,g__Odoribacter,9.540277,-55.67721
SRR19820312,g__Parabacteroides,10.989348,-56.800972
SRR19820312,g__Paracoccus,24.391272,27.237556
SRR19820312,g__Parasutterella,-27.12162,42.898994
SRR19820312,g__Pseudomonas,-1.6927428,-1.3152869
SRR19820312,g__Staphylococcus,13.998815,-58.09497
SRR19820312,g__Stenotrophomonas,41.12368,-2.6256568
SRR19820312,g__Streptococcus,-45.411606,-20.81474
SRR19820312,g__Weissella,-6.3151426,-19.809025
SRR19820313,g__Achromobacter,27.810347,17.357151
SRR19820313,g__Akkermansia,-41.56002,-25.608006
SRR19820313,g__Alistipes,-16.7453,-0.44061697
SRR19820313,g__Alloprevotella,-40.499146,-6.443887
SRR19820313,g__Anaerotruncus,-37.258633,5.771042
SRR19820313,g__Bacteroides,3.2994344,-42.049793
SRR19820313,g__Bifidobacterium,-2.9291017,43.151024
SRR19820313,g__Butyricicoccus,3.351959,-31.236109
SRR19820313,g__Desulfovibrio,18.413166,28.233295
SRR19820313,g__Erysipelatoclostridium,-37.18352,-39.439255
SRR19820313,g__Gemella,-39.11527,1.7572193
SRR19820313,g__Helicobacter,-24.144857,28.7564
SRR19820313,g__Lactobacillus,6.1214833,-40.21969
SRR19820313,g__Lactococcus,62.765274,-41.15656
SRR19820313,g__Ligilactobacillus,-49.81399,8.81686
SRR19820313,g__Odoribacter,-30.09693,49.15541
SRR19820313,g__Parabacteroides,26.07568,-23.967222
SRR19820313,g__Parasutterella,-45.550297,19.90212
SRR19820313,g__Pseudomonas,7.7592106,2.1354415
SRR19820313,g__Serratia,-1.9568827,41.98738
SRR19820313,g__Streptococcus,2.9494557,71.29617
SRR19820314,g__Achromobacter,47.48118,-9.345702
SRR19820314,g__Acinetobacter,38.71659,11.103604
SRR19820314,g__Akkermansia,10.264983,31.72905
SRR19820314,g__Alistipes,-22.76682,-8.383005
SRR19820314,g__Alloprevotella,-39.082153,-5.7351975
SRR19820314,g__Anaerotruncus,27.848352,45.84432
SRR19820314,g__Bacteroides,6.5838504,-50.24688
SRR19820314,g__Bifidobacterium,34.784615,-9.324661
SRR19820314,g__Butyricicoccus,12.65677,-23.509085
SRR19820314,g__Desulfovibrio,-45.987293,-31.185043
SRR19820314,g__Erysipelatoclostridium,-10.552413,-33.73813
SRR19820314,g__Helicobacter,-16.941751,39.48199
SRR19820314,g__Lactobacillus,-25.882576,14.280638
SRR19820314,g__Lactococcus,56.48113,-44.30332
SRR19820314,g__Ligilactobacillus,-52.628586,8.279176
SRR19820314,g__Mycobacterium,15.21932,-39.19421
SRR19820314,g__Odoribacter,8.119611,-48.948288
SRR19820314,g__Parabacteroides,9.577835,-54.068363
SRR19820314,g__Parasutterella,-28.851618,41.26709
SRR19820314,g__Pseudomonas,18.996765,-7.252182
SRR19820314,g__Serratia,26.214762,6.289192
SRR19820314,g__Sphingobacterium,-6.0697374,-1.5664046
SRR19820314,g__Staphylococcus,23.513872,-45.580853
SRR19820314,g__Stenotrophomonas,26.97117,-45.29751
SRR19820314,g__Streptococcus,11.651874,66.45453
SRR19820319,g__Acinetobacter,21.861183,7.277719
SRR19820319,g__Akkermansia,22.95849,-3.5449152
SRR19820319,g__Alistipes,26.970316,-23.493397
SRR19820319,g__Alloprevotella,10.700229,-29.894028
SRR19820319,g__Anaerotruncus,36.807026,35.618664
SRR19820319,g__Bacteroides,8.693313,2.521379
SRR19820319,g__Bifidobacterium,-47.098663,11.936357
SRR19820319,g__Butyricicoccus,38.97193,31.946754
SRR19820319,g__Desulfovibrio,-55.52051,-6.3678823
SRR19820319,g__Erysipelatoclostridium,-1.7415235,-48.075157
SRR19820319,g__Helicobacter,-18.886946,47.07346
SRR19820319,g__Lactobacillus,-31.468233,13.732542
SRR19820319,g__Lactococcus,45.8399,-49.439148
SRR19820319,g__Ligilactobacillus,32.45223,-32.32644
SRR19820319,g__Lysinibacillus,42.00929,13.84213
SRR19820319,g__Odoribacter,45.57931,12.020289
SRR19820319,g__Parasutterella,-24.022665,42.107082
SRR19820319,g__Pseudomonas,30.02862,16.799019
SRR19820319,g__Staphylococcus,39.24454,-28.950485
SRR19820319,g__Streptococcus,9.237148,74.55524
SRR19820330,g__Acinetobacter,24.446272,9.821874
SRR19820330,g__Akkermansia,13.366036,34.975918
SRR19820330,g__Alistipes,-54.865856,29.30687
SRR19820330,g__Alloprevotella,-38.133,-14.09071
SRR19820330,g__Anaerotruncus,-30.626665,-16.763372
SRR19820330,g__Bacillus,26.03968,12.22878
SRR19820330,g__Bacteroides,-65.40874,-4.254118
SRR19820330,g__Bifidobacterium,67.42024,-17.944971
SRR19820330,g__Butyricicoccus,3.1578581,-31.01941
SRR19820330,g__Corynebacterium,46.801727,8.292077
SRR19820330,g__Desulfovibrio,-47.217102,-32.066208
SRR19820330,g__Erysipelatoclostridium,-5.530535,-48.66151
SRR19820330,g__Gemella,18.709555,-55.347347
SRR19820330,g__Helicobacter,-27.96453,25.259644
SRR19820330,g__Lactobacillus,-29.71796,13.600732
SRR19820330,g__Lactococcus,58.015686,-47.802807
SRR19820330,g__Leuconostoc,-11.963317,17.838501
SRR19820330,g__Ligilactobacillus,7.5366254,-43.575134
SRR19820330,g__Odoribacter,-38.85856,-31.707518
SRR19820330,g__Parabacteroides,-20.039875,-33.762108
SRR19820330,g__Parasutterella,-45.972767,18.483593
SRR19820330,g__Pseudomonas,2.6089199,1.8718042
SRR19820330,g__Serratia,31.024368,-29.020056
SRR19820330,g__Streptococcus,11.311666,65.857635
SRR19820341,g__Acinetobacter,47.379265,9.628159
SRR19820341,g__Akkermansia,-37.46948,-34.259987
SRR19820341,g__Alistipes,-55.869,20.898632
SRR19820341,g__Alloprevotella,-44.806934,1.1759509
SRR19820341,g__Anaerotruncus,28.433054,45.8345
SRR19820341,g__Bacteroides,-36.2281,-14.779376
SRR19820341,g__Bifidobacterium,18.727247,37.832672
SRR19820341,g__Butyricicoccus,8.690853,16.627209
SRR19820341,g__Desulfovibrio,-46.49608,-30.149921
SRR19820341,g__Dysgonomonas,43.618637,-13.246764
SRR19820341,g__Erysipelatoclostridium,-15.105723,45.80641
SRR19820341,g__Helicobacter,-24.876003,31.630302
SRR19820341,g__Lactobacillus,-30.817648,14.085634
SRR19820341,g__Lactococcus,47.45542,-51.68056
SRR19820341,g__Ligilactobacillus,-26.65022,-11.45265
SRR19820341,g__Odoribacter,8.077745,-50.68593
SRR19820341,g__Parabacteroides,-32.64883,4.94205
SRR19820341,g__Paracoccus,15.53788,-41.193634
SRR19820341,g__Parasutterella,-37.962536,36.442192
SRR19820341,g__Pseudomonas,37.07706,-2.3185978
SRR19820341,g__Streptococcus,7.634886,68.39376
SRR19820352,g__Achromobacter,28.023315,18.426424
SRR19820352,g__Acinetobacter,21.270695,6.032309
SRR19820352,g__Adlercreutzia,-34.63963,27.633772
SRR19820352,g__Akkermansia,28.209703,-30.526623
SRR19820352,g__Alcaligenes,27.93628,16.960419
SRR19820352,g__Alistipes,10.990068,-36.958748
SRR19820352,g__Alloprevotella,-26.453737,-23.47285
SRR19820352,g__Anaerotruncus,33.84423,39.7283
SRR19820352,g__Bacteroides,-16.229288,-33.755928
SRR19820352,g__Bifidobacterium,-55.187344,3.464208
SRR19820352,g__Brevibacterium,29.585821,-43.663246
SRR19820352,g__Butyricicoccus,30.334206,0.86359406
SRR19820352,g__Corynebacterium,33.153133,-28.998325
SRR19820352,g__Desulfovibrio,-47.33897,-32.327175
SRR19820352,g__Erysipelatoclostridium,31.91921,32.14899
SRR19820352,g__Gemella,-15.736847,-46.516533
SRR19820352,g__Helicobacter,-18.137331,46.341087
SRR19820352,g__Lactobacillus,-30.291922,15.202386
SRR19820352,g__Lactococcus,56.126457,-44.93107
SRR19820352,g__Ligilactobacillus,-6.824876,-18.744263
SRR19820352,g__Lysinibacillus,31.658897,13.302062
SRR19820352,g__Mycobacterium,39.038094,12.009753
SRR19820352,g__Odoribacter,-3.455761,-45.286743
SRR19820352,g__Parabacteroides,32.887123,42.350105
SRR19820352,g__Paracoccus,40.236187,-1.2541597
SRR19820352,g__Parasutterella,-26.728409,40.088146
SRR19820352,g__Pseudomonas,37.24489,-2.7486029
SRR19820352,g__Serratia,26.265501,6.239225
SRR19820352,g__Sphingobacterium,-4.969095,11.157918
SRR19820352,g__Staphylococcus,2.109823,41.17457
SRR19820352,g__Stenotrophomonas,40.965607,-4.5413585
SRR19820352,g__Streptococcus,10.68229,65.383026
SRR19820361,g__Acidaminococcus,23.691143,-21.53811
SRR19820361,g__Acinetobacter,-61.099174,-5.860377
SRR19820361,g__Aerococcus,8.017481,11.284296
SRR19820361,g__Akkermansia,12.441031,10.843217
SRR19820361,g__Alcaligenes,11.238196,14.475569
SRR19820361,g__Alistipes,-6.9601774,-0.77049303
SRR19820361,g__Alloprevotella,14.350744,-33.074966
SRR19820361,g__Anaerococcus,39.716145,29.947515
SRR19820361,g__Anaerotruncus,34.395245,39.26149
SRR19820361,g__Bacillus,23.78372,-7.3339014
SRR19820361,g__Bacteroides,-23.745226,-45.225418
SRR19820361,g__Bifidobacterium,74.80137,-20.303675
SRR19820361,g__Bilophila,-0.2992646,28.197334
SRR19820361,g__Brevibacterium,29.01783,-43.287415
SRR19820361,g__Brevundimonas,12.541045,26.78383
SRR19820361,g__Butyricicoccus,30.993338,1.9218856
SRR19820361,g__Butyricimonas,31.826303,1.872454
